SourceServerName,SourceDatabaseName,id,name,description,type,dialer_id,dialer_target_name,result_file_name,status,tenant_id,application_name,application_id,priority_template_id,disposition_plan_id,timezone_group_id,schedule_id,service_message_id,wait_message_id,recording_schedule_id,exclude_records_for_location,last_modified_date,last_modified_by,lyricall_script_id,language_id,location,service_short_name,music_source_id,agent_answer_mach_disp_id,Completed_Indicator,Last_Update_User_Id,Last_Update_Timestamp,multi_line_reroute_voice_id,personal_greetings_schedule_id,personal_greeting_id,uip_service_id
Domestic_ALM,meldb,518,D_TN_KRT_M_MSGM,Seg-D KRT Worklist (Costso) Message Pass Preview,0,17,D_TN_KRT_M_MSGM,,0,1,,221000001,221000001,221000025,221000005,221000001,0,221001051,-1,0,2016-06-17 12:15:45.000,psloot,0,1,,DKRTMS,1,0,I,ALM_Extract,2016-06-17 05:21:38.713,-1,-1,0,0
Domestic_ALM,meldb,519,IH_TN_62__M_1STM,Seg-IH In-House Collections (Specialist #62)1st Pass Manual,0,18,IH_TN_62__M_1STM,,0,1,,3000001,3000001,3000002,3000001,3000001,0,0,-1,0,2016-07-27 00:59:09.000,psloot,0,1,,IH621M,1,0,I,ALM_Extract,2016-07-26 18:05:07.947,-1,-1,0,0
Domestic_ALM,meldb,520,IH_TN_63__M_1STM,Seg-IH In-House Collections (Specialist #63)1st Pass Manual,0,18,IH_TN_63__M_1STM,,0,1,,3000001,3000001,3000002,3000001,3000001,0,0,-1,0,2016-07-27 01:00:15.000,psloot,0,1,,IH631M,1,0,I,ALM_Extract,2016-07-26 18:05:08.417,-1,-1,0,0
Domestic_ALM,meldb,521,IH_TN_62__M_MSGM,Seg-IH In-House Collections (Specialist #62) Msg Pass Manual,0,18,IH_TN_62__M_MSGM,,0,1,,3000001,3000001,3000002,3000001,3000001,0,0,-1,0,2016-07-27 01:05:12.000,psloot,0,1,,IH62MS,1,0,I,ALM_Extract,2016-07-26 18:12:39.107,-1,-1,0,0
Domestic_ALM,meldb,522,IH_TN_63__M_MSGM,Seg-IH In-House Collections (Specialist #63) Msg Pass Manual,0,18,IH_TN_63__M_MSGM,,0,1,,3000001,3000001,3000002,3000001,3000001,0,0,-1,0,2016-07-27 01:09:16.000,psloot,0,1,,IH63MS,1,0,I,ALM_Extract,2016-07-26 18:12:39.110,-1,-1,0,0
Domestic_ALM,meldb,524,2_TN_____M_MSGP,Seg 2 Network MSG Pass,0,17,2_TN_____M_MSGP,,0,1,,221000001,221000001,221000009,221000005,221000001,0,221001026,-1,0,2016-10-07 12:21:20.000,psloot,0,1,,2HBMSG,2,0,I,ALM_Extract,2016-08-05 06:22:20.293,-1,-1,0,0
Domestic_ALM,meldb,525,2_TN_HB__M_1STM_D1,Seg 2 Network Manual Preview Pass,0,17,2_TN_HB__M_1STM_D1,,0,1,,221000001,221000001,221000040,221000005,221000001,0,221001026,-1,0,2018-03-23 01:25:45.000,psloot,0,1,,2HB1M1,1,0,I,ALM_Extract,2016-08-09 12:05:06.347,-1,-1,0,0
Domestic_ALM,meldb,526,E_TN_RMI_R_MSGM,Network Corp C4C9 Reminder 1st Pass Preview,0,12,E_TN_RMI_R_MSGM,,0,1,,110000002,110000002,110000027,110000002,110000001,0,110001102,-1,0,2016-09-07 15:26:51.000,sshort,0,1,,ERMIM,1,0,I,ALM_Extract,2016-09-07 08:27:05.090,-1,-1,0,0
Domestic_ALM,meldb,527,W_TN_AGEDM_1STM_D3,Seg-W IND Research&Recovery SMT Worklist(Aged) 1st Pass Preview,0,19,W_TN_AGEDM_1STM_D3,,0,1,,1,1,9,2,1,0,1003,-1,0,2016-09-21 12:49:20.000,psloot,0,1,,WDAGE,1,0,I,ALM_Extract,2016-09-21 05:47:39.963,-1,-1,0,0
Domestic_ALM,meldb,528,W_TN_RSRCM_1STM_D3,Seg W - IND Research & Recovery 1st Pass Preview Manual,0,19,W_TN_RSRCM_1STM_D3,,0,1,,1,1,9,2,1,0,1003,-1,0,2016-09-21 12:48:37.000,psloot,0,1,,WDRRM,1,0,I,ALM_Extract,2016-09-21 05:59:44.680,-1,-1,0,0
Domestic_ALM,meldb,529,W_TN_SMT_M_1STM_D3,Seg-W IND Research&Recovery SMT Worklist (New) 1st Pass Preview,0,19,W_TN_SMT_M_1STM_D3,,0,1,,1,1,9,2,1,0,1003,-1,0,2016-09-21 12:50:34.000,psloot,0,1,,WDSTM,1,0,I,ALM_Extract,2016-09-21 05:59:44.687,-1,-1,0,0
